Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
ghost-blade-hd,https://www.metacritic.com/game/playstation-4/ghost-blade-hd,"HUCAST , 2Dream",HUCAST,"Feb 28, 2017","PC, Switch, Wii U, Xbox One","Ghost Blade HD is an intense bullet-hell shoot 'em up game, with satisfying and addictive score-based gameplay, with its tradition going back to the shooting games of the 1990s era. Designed with a modern graphic style and special effects, Ghost Blade also features a 2-player mode. Ghost Blade HD Is easy to learn, yet hard to master. Collapse",62,mixed or average reviews,12,3,8,1,6.3,mixed or average reviews,9.0,1.0,3.0,0.0,"Action, Shooter, Shoot-'Em-Up, Vertical",,E10+,
hyper-scape,https://www.metacritic.com/game/playstation-4/hyper-scape,Ubisoft,Ubisoft Montreal,"Aug 11, 2020","PC, Xbox One","Futuristic Urban Battle Royale. Loot and fuse powerful Hacks and unique weapons in fast-paced battles, and rise to become a true champion of the Hyper Scape. Welcome to Neo Arcadia. Fight your way through the unique districts of Neo Arcadia, a virtual city featuring imposing landmarks that bring verticality to the next level. Engage in high-stakes combat as you explore its streets, interiors, and rooftops. Hyper Scape offers two ways to win: Fight to be the last one standing, or capture the Crown that spawns near the end of the match. Keep possession of the Crown for long enough, and you and your squad will claim victory! [Ubisoft] Collapse",62,mixed or average reviews,8,1,6,1,5.1,mixed or average reviews,67.0,6.0,13.0,16.0,"Action, Shooter, First-Person, Tactical",64,,#76 Most Discussed PS4 Game of 2020
wrc-5,https://www.metacritic.com/game/playstation-4/wrc-5,Bigben Interactive,"Kylotonn, Milestone S.r.l","Oct 13, 2015","PC, PlayStation 3, PlayStation Vita, Xbox 360, Xbox One","In WRC 5, you can start to drive at early morning, in the middle of the day, during the sunset or even during the night. These different moments of the day allow you to experience various atmospheres (morning fog, dazzling sunset) and the headlights’ ramp will be very useful for the night stages.",62,mixed or average reviews,22,4,16,2,5.4,mixed or average reviews,39.0,3.0,4.0,4.0,"Racing, Simulation, Automobile",8,E,#56 Most Shared PS4 Game of 2015
agents-of-mayhem,https://www.metacritic.com/game/playstation-4/agents-of-mayhem,Deep Silver,Volition Inc.,"Aug 15, 2017","PC, Xbox One","In the wake of a global assault, the world has fallen under the rule of LEGION, a supervillainous cabal of criminal masterminds and costumed megalomaniacs. The only people who are capable of turning the tide are the Agents of MAYHEM. Led by Persephone Brimstone, these uniquely skilled agents are going to take down this New World Disorder by any means necessary. Take the fight to LEGION in Seoul: The City of Tomorrow, an open world chock full of world-shaking missions, city-spanning doomsday devices, and evil underground lairs. Take your team of three Agents into the field and swap between them on the fly for maximum mayhem. Upgrade and customize your Agents to create your personal dream team of gadget-wielding anti-heroes. Upgrade the ARK–MAYHEM HQ–to unlock even more mayhem-making means. [Deep Silver]
Collapse",62,mixed or average reviews,70,18,44,8,6.6,mixed or average reviews,159.0,25.0,6.0,4.0,"Action Adventure, Open-World",No Online Multiplayer,M,"#81 Most Discussed PS4 Game of 2017
#72 Most Shared PS4 Game of 2017"
velocibox,https://www.metacritic.com/game/playstation-4/velocibox,LOOT Entertainment,Shawn Beck,"Jul 28, 2015","PC, PlayStation 3, PlayStation Vita","Experience lightning-fast twitch gameplay, with mind-bending flips and spins, that is sure to challenge (and maybe frustrate) even the most hardcore of hardcore gamers. Velocibox promises to test your abilities to the brink, and beyond. Advance through 80+ patterns and levels by dodging obstacles at break neck speeds. Rely on split second reactions and instincts as you flip and rotate sideways to navigate through each diabolical level. [Sony] Collapse",62,mixed or average reviews,10,4,4,2,5.8,mixed or average reviews,9.0,0.0,0.0,0.0,"Action, General, Arcade",,E,
poison-control,https://www.metacritic.com/game/playstation-4/poison-control,"NIS America , Koei Tecmo Games",Nippon Ichi Software,"Apr 13, 2021",Switch,"This shooter-meets-action title combines high-octane gameplay and a grim-yet-charming art style into one unforgettable adventure. Use Poisonette's powers to purify poison mires while blasting away enemies as her gunslinging vessel. You can also customize your gameplay experience by choosing between a male or female vessel, unlocking weapons and enhancements with each world you purify, and increasing certain stats of Poisonette through choice-based dialogue. A poisonous partnership: swap between the poison-absorbing Poisonette and her gun-wielding vessel, and combine firepower and zone control to destroy the creatures of the poison mires. Enigmatic encounters: uncover the mysterious circumstances that set Poisonette and her vessel on the poisonous path towards redemption. Corrupt and colorful: with an art style that's as grim as it is charming, this twisted tale practically jumps off the screen! From vivid stages to vibrant gameplay effects, this adventure is as much a visual experience as it is visceral. Collapse",62,mixed or average reviews,17,3,12,2,5.8,mixed or average reviews,4.0,0.0,1.0,0.0,"Role-Playing, Action RPG",No Online Multiplayer,T,#97 Most Discussed PS4 Game of 2021
chimparty,https://www.metacritic.com/game/playstation-4/chimparty,Sony Interactive Entertainment,NapNok Games,"Nov 13, 2018",,"
Grab your smart device and stake your claim as a jungle VIP in this multiplayer PlayLink game, where up to four players can battle it out across 18 wacky mini-games, with 90 levels between them.

It doesn't matter whether you're new to gaming or the King Kong player among friends and family, there's something for everyone here, from flinging your chimp into a hoop, to escaping your rivals in a manic tag contest.

FEATURES:

* Easy-to-learn gameplay -- Using your smart device as a controller, each mini-game is accessible and intuitive. Simply use one on-screen button with skill and timing, to jump, float, run, paint and more.

* Enjoy five different themes -- Play across a prehistoric jungle, haunted castle, pirate harbour, alien landscape and wizard's manor, with changes in gravity, shape-changing antics and interactive elements to watch out for.

* Customise your chimp champ -- Give your cheeky monkey the look of a winner, with selectable headgear, accessories and shoes, with the chance to unlock more as you play. And all your customisations and progress stays on the Chimparty app, no matter which PS4 you play on. Collapse",62,mixed or average reviews,13,1,12,0,6.4,mixed or average reviews,21.0,6.0,0.0,2.0,"Miscellaneous, Party / Minigame",No Online Multiplayer,E,
blind,https://www.metacritic.com/game/playstation-4/blind,"Surprise Attack , Fellow Traveller",Tiny Bull Studios,"Sep 18, 2018",PC,Blind is a narrative-driven psychological thriller for virtual reality where the player is blind and must explore their surroundings using echolocation.,62,mixed or average reviews,8,2,5,1,5.0,mixed or average reviews,11.0,0.0,0.0,0.0,"Adventure, 3D, First-Person",No Online Multiplayer,T,
the-infectious-madness-of-doctor-dekker,https://www.metacritic.com/game/playstation-4/the-infectious-madness-of-doctor-dekker,Wales Interactive,D'Avekki Studios Limited,"Jun 5, 2018","PC, Switch, Xbox One",Assume the role of a psychiatrist trying to solve a murder whilst treating the unusual patients of the recently deceased Doctor Dekker. Ask any questions and collect the evidence as you uncover the identity of the randomly generated murderer whilst trying to figure out the chaos that was left behind. Collapse,62,mixed or average reviews,8,2,5,1,4.7,generally unfavorable reviews,9.0,1.0,0.0,1.0,"Adventure, General",No Online Multiplayer,T,
dangerous-driving,https://www.metacritic.com/game/playstation-4/dangerous-driving,"Maximum Games , Three Fields Entertainment",Three Fields Entertainment,"Apr 9, 2019","PC, Xbox One","From the creative talent behind the genre-defining Burnout series, Dangerous Driving puts aggression back into the racing genre, recapturing the spirit of the past and taking it to a new place. Dangerous Driving is a game about real driving. The sort of driving you want to do when no one else is looking. The sort of driving you’d love to do if only everyone else would get OUT OF THE DAMN WAY! This game gives you the chance to live out that fantasy. To floor it in everyday cars, at high speeds, weaving in and out of traffic and slamming the other cars right off the road. This is a game built in the spirit of the classic arcade racing games of the 80’s and 90’s. It’s about speed, driving skill and beautiful powerslides around epic corners. It’s also about all out aggression, instant retaliation and sweet, sweet revenge. The more dangerously you drive, the faster you can go. Collapse",62,mixed or average reviews,36,9,22,5,3.8,generally unfavorable reviews,41.0,3.0,5.0,3.0,"Racing, Arcade, Automobile",No Online Multiplayer,E10+,#66 Most Shared PS4 Game of 2019
super-monkey-ball-banana-blitz-hd,https://www.metacritic.com/game/playstation-4/super-monkey-ball-banana-blitz-hd,Sega,"Sega, Ryu ga Gotoku Studios","Oct 29, 2019","PC, Switch, Xbox One","
""Hold onto your bananas, because Super Monkey Ball: Banana Blitz HD is rolling your way! Experience the magic of one of the most beloved titles in the series, now remastered in HD!

Head back into the fantastical world of Super Monkey Ball and take back your bananas from the space alien pirate king, Captain Crabuchin. Race through over 100 colorful stages and challenge your friends and family to 10 fan-favorite Party Games! Feeling like the fastest, most maneuverable monkey around? Try out Time Attack mode or the grueling Decathlon endurance run! Will you make it onto the scoreboard?"" Collapse",62,mixed or average reviews,16,4,9,3,5.5,mixed or average reviews,25.0,1.0,2.0,2.0,"Miscellaneous, Party / Minigame",No Online Multiplayer,E10+,
the-lost-child,https://www.metacritic.com/game/playstation-4/the-lost-child,NIS America,Kadokawa,"Jun 19, 2018","PlayStation Vita, Switch","Occult journalist Hayato Ibuki encounters a strange girl during his investigations into a series of mysterious suicides in Tokyo. She implores that Hayato must live, before bestowing upon him a mystical device that allows him to capture celestial and arcane creatures. He is now thrust into a world beyond our own, home to horrific monsters and celestial beings. In it, he must delve into dungeons called Layers and solve the mystery of the device. Where his journey leads him could decide the fate of our world...

FEATURES:

* Mythology Unbound -- Features 100+ astrals from myths and legends to capture, each with 3 unique forms to progress through.

* Spread the Wealth of Knowledge -- There are more than 250+ skills to learn and distribute among your party of captured Astrals.

* The Infinite Abyss Awaits -- Test yourself against massive dungeons with up to 99 floors of deadly dangers. Collapse",62,mixed or average reviews,12,1,11,0,5.1,mixed or average reviews,10.0,1.0,2.0,0.0,"Role-Playing, Japanese-Style",No Online Multiplayer,T,
the-walking-dead-the-telltale-series---a-new-frontier-episode-4-thicker-than-water,https://www.metacritic.com/game/playstation-4/the-walking-dead-the-telltale-series---a-new-frontier-episode-4-thicker-than-water,Telltale Games,Telltale Games,"Apr 25, 2017","PC, Xbox One",The latest chapter continues to follow Javier and Clementine’s journeys through the zombie apocalypse.,62,mixed or average reviews,7,0,7,0,4.9,generally unfavorable reviews,24.0,1.0,1.0,1.0,"Adventure, Point-and-Click",,M,
monster-of-the-deep-final-fantasy-xv,https://www.metacritic.com/game/playstation-4/monster-of-the-deep-final-fantasy-xv,Square Enix,Square Enix,"Nov 21, 2017",,"The fishing feature of Final Fantasy XV has been revamped and revitalized for PS VR. Join Noctis, Ignis, Prompto, Gladio, and other familiar faces in a picturesque virtual reality backdrop en route to a thrilling encounter with the menace that lurks in the depths.",62,mixed or average reviews,27,6,18,3,8.7,generally favorable reviews,186.0,3.0,0.0,1.0,"Sports, Individual, Nature, Fishing",No Online Multiplayer,T,
